MODEL;SCENARIO;REGION;VARIABLE;UNIT;2010
Reference;HBS 2010;SVK;Education|Tertiary Education|D7;%;16.10169492
Reference;HBS 2010;SVK;Education|Tertiary Education|D8;%;19.96497373
Reference;HBS 2010;SVK;Education|Tertiary Education|D9;%;24.10546139
Reference;HBS 2010;SVK;Emissions per capita|D1;tCO2;2.554098436
Reference;HBS 2010;SVK;Emissions per capita|D10;tCO2;7.372640267
Reference;HBS 2010;SVK;Emissions per capita|D2;tCO2;3.375121465
Reference;HBS 2010;SVK;Emissions per capita|D3;tCO2;3.683884958
Reference;HBS 2010;SVK;Emissions per capita|D4;tCO2;3.956049002
Reference;HBS 2010;SVK;Emissions per capita|D5;tCO2;4.106463211
Reference;HBS 2010;SVK;Emissions per capita|D6;tCO2;4.316577525
Reference;HBS 2010;SVK;Emissions per capita|D7;tCO2;4.666009104
Reference;HBS 2010;SVK;Emissions per capita|D8;tCO2;5.056671588
Reference;HBS 2010;SVK;Emissions per capita|D9;tCO2;5.890687462
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Reference;HBS 2010;SVK;Expenditure Decile|D1;%;5.928776686
Reference;HBS 2010;SVK;Expenditure Decile|D10;%;15.98821819
Reference;HBS 2010;SVK;Expenditure Decile|D2;%;7.280307309
Reference;HBS 2010;SVK;Expenditure Decile|D3;%;7.481828608
Reference;HBS 2010;SVK;Expenditure Decile|D4;%;8.058380424
Reference;HBS 2010;SVK;Expenditure Decile|D5;%;9.003182705
Reference;HBS 2010;SVK;Expenditure Decile|D6;%;9.951912676
Reference;HBS 2010;SVK;Expenditure Decile|D7;%;10.8319272
Reference;HBS 2010;SVK;Expenditure Decile|D8;%;12.18201675
Reference;HBS 2010;SVK;Expenditure Decile|D9;%;13.29854216
Reference;HBS 2010;SVK;Expenditure Share|Energy|Housing|D1;%;18.14336125
Reference;HBS 2010;SVK;Expenditure Share|Energy|Housing|D10;%;10.48733526
Reference;HBS 2010;SVK;Expenditure Share|Energy|Housing|D2;%;18.34153006
Reference;HBS 2010;SVK;Expenditure Share|Energy|Housing|D3;%;18.32163977
Reference;HBS 2010;SVK;Expenditure Share|Energy|Housing|D4;%;17.55042724
Reference;HBS 2010;SVK;Expenditure Share|Energy|Housing|D5;%;15.74062015
Reference;HBS 2010;SVK;Expenditure Share|Energy|Housing|D6;%;14.64492517
Reference;HBS 2010;SVK;Expenditure Share|Energy|Housing|D7;%;14.30649913
Reference;HBS 2010;SVK;Expenditure Share|Energy|Housing|D8;%;12.71523531
Reference;HBS 2010;SVK;Expenditure Share|Energy|Housing|D9;%;12.5920276
Reference;HBS 2010;SVK;Expenditure Share|Energy|Transportation|D1;%;1.839337706
Reference;HBS 2010;SVK;Expenditure Share|Energy|Transportation|D10;%;5.556045353
Reference;HBS 2010;SVK;Expenditure Share|Energy|Transportation|D2;%;2.337098377
Reference;HBS 2010;SVK;Expenditure Share|Energy|Transportation|D3;%;2.359852475
Reference;HBS 2010;SVK;Expenditure Share|Energy|Transportation|D4;%;2.822807522
Reference;HBS 2010;SVK;Expenditure Share|Energy|Transportation|D5;%;3.304223871
Reference;HBS 2010;SVK;Expenditure Share|Energy|Transportation|D6;%;3.647083998
Reference;HBS 2010;SVK;Expenditure Share|Energy|Transportation|D7;%;4.59909116
Reference;HBS 2010;SVK;Expenditure Share|Energy|Transportation|D8;%;4.587344072
Reference;HBS 2010;SVK;Expenditure Share|Energy|Transportation|D9;%;4.825626132
Reference;HBS 2010;SVK;Expenditure Share|Food|D1;%;27.42233557
Reference;HBS 2010;SVK;Expenditure Share|Food|D10;%;17.98791013
Reference;HBS 2010;SVK;Expenditure Share|Food|D2;%;24.97218217
Reference;HBS 2010;SVK;Expenditure Share|Food|D3;%;24.80111067
Reference;HBS 2010;SVK;Expenditure Share|Food|D4;%;25.11543373
Reference;HBS 2010;SVK;Expenditure Share|Food|D5;%;24.74535235
Reference;HBS 2010;SVK;Expenditure Share|Food|D6;%;23.70787819
Reference;HBS 2010;SVK;Expenditure Share|Food|D7;%;23.49455177
Reference;HBS 2010;SVK;Expenditure Share|Food|D8;%;22.10678185
Reference;HBS 2010;SVK;Expenditure Share|Food|D9;%;20.72910439
Reference;HBS 2010;SVK;Household Size|D1;number;2.879836215
Reference;HBS 2010;SVK;Household Size|D10;number;2.853779013
Reference;HBS 2010;SVK;Household Size|D2;number;2.788575298
Reference;HBS 2010;SVK;Household Size|D3;number;2.632602585
Reference;HBS 2010;SVK;Household Size|D4;number;2.594950532
Reference;HBS 2010;SVK;Household Size|D5;number;2.771312506
Reference;HBS 2010;SVK;Household Size|D6;number;2.848365544
Reference;HBS 2010;SVK;Household Size|D7;number;2.984650068
Reference;HBS 2010;SVK;Household Size|D8;number;3.100187961
Reference;HBS 2010;SVK;Household Size|D9;number;2.979334024
Reference;HBS 2010;SVK;Income Decile|D1;%;4.535146901
Reference;HBS 2010;SVK;Income Decile|D10;%;19.38403967
Reference;HBS 2010;SVK;Income Decile|D2;%;6.095921122
Reference;HBS 2010;SVK;Income Decile|D3;%;6.686793345
Reference;HBS 2010;SVK;Income Decile|D4;%;7.402506557
Reference;HBS 2010;SVK;Income Decile|D5;%;8.524063747
Reference;HBS 2010;SVK;Income Decile|D6;%;9.533386086
Reference;HBS 2010;SVK;Income Decile|D7;%;10.90459595
Reference;HBS 2010;SVK;Income Decile|D8;%;12.66101794
Reference;HBS 2010;SVK;Income Decile|D9;%;14.28308032
Reference;HBS 2010;SVK;Income Share|Capital|D1;%;
Reference;HBS 2010;SVK;Income Share|Capital|D10;%;
Reference;HBS 2010;SVK;Income Share|Capital|D2;%;
Reference;HBS 2010;SVK;Income Share|Capital|D3;%;
Reference;HBS 2010;SVK;Income Share|Capital|D4;%;
Reference;HBS 2010;SVK;Income Share|Capital|D5;%;
Reference;HBS 2010;SVK;Income Share|Capital|D6;%;
Reference;HBS 2010;SVK;Income Share|Capital|D7;%;
Reference;HBS 2010;SVK;Income Share|Capital|D8;%;
Reference;HBS 2010;SVK;Income Share|Capital|D9;%;
Reference;HBS 2010;SVK;Income Share|Labour|D1;%;0.031945849
Reference;HBS 2010;SVK;Income Share|Labour|D10;%;0.211539909
Reference;HBS 2010;SVK;Income Share|Labour|D2;%;0.043969139
Reference;HBS 2010;SVK;Income Share|Labour|D3;%;0.042864272
Reference;HBS 2010;SVK;Income Share|Labour|D4;%;0.021192057
Reference;HBS 2010;SVK;Income Share|Labour|D5;%;0.074699246
Reference;HBS 2010;SVK;Income Share|Labour|D6;%;0.078140087
Reference;HBS 2010;SVK;Income Share|Labour|D7;%;0.065528845
Reference;HBS 2010;SVK;Income Share|Labour|D8;%;0.098165693
Reference;HBS 2010;SVK;Income Share|Labour|D9;%;0.266051932
Reference;HBS 2010;SVK;Income Share|Other|D1;%;3.129395802
Reference;HBS 2010;SVK;Income Share|Other|D10;%;0.585393182
Reference;HBS 2010;SVK;Income Share|Other|D2;%;1.802113554
Reference;HBS 2010;SVK;Income Share|Other|D3;%;1.464720835
Reference;HBS 2010;SVK;Income Share|Other|D4;%;1.412853896
Reference;HBS 2010;SVK;Income Share|Other|D5;%;1.262252894
Reference;HBS 2010;SVK;Income Share|Other|D6;%;1.116677242
Reference;HBS 2010;SVK;Income Share|Other|D7;%;1.334637532
Reference;HBS 2010;SVK;Income Share|Other|D8;%;1.130093557
Reference;HBS 2010;SVK;Income Share|Other|D9;%;1.053827703
Reference;HBS 2010;SVK;Income Share|Transfers|D1;%;
Reference;HBS 2010;SVK;Income Share|Transfers|D10;%;
Reference;HBS 2010;SVK;Income Share|Transfers|D2;%;
Reference;HBS 2010;SVK;Income Share|Transfers|D3;%;
Reference;HBS 2010;SVK;Income Share|Transfers|D4;%;
Reference;HBS 2010;SVK;Income Share|Transfers|D5;%;
Reference;HBS 2010;SVK;Income Share|Transfers|D6;%;
Reference;HBS 2010;SVK;Income Share|Transfers|D7;%;
Reference;HBS 2010;SVK;Income Share|Transfers|D8;%;
Reference;HBS 2010;SVK;Income Share|Transfers|D9;%;
Reference;HBS 2010;SVK;Savings Rate|D1;%;-22.62127807
Reference;HBS 2010;SVK;Savings Rate|D10;%;25.84993674
Reference;HBS 2010;SVK;Savings Rate|D2;%;-9.466063853
Reference;HBS 2010;SVK;Savings Rate|D3;%;-1.816594991
Reference;HBS 2010;SVK;Savings Rate|D4;%;0.221038537
Reference;HBS 2010;SVK;Savings Rate|D5;%;3.36674954
Reference;HBS 2010;SVK;Savings Rate|D6;%;5.327588262
Reference;HBS 2010;SVK;Savings Rate|D7;%;9.977512475
Reference;HBS 2010;SVK;Savings Rate|D8;%;14.05802101
Reference;HBS 2010;SVK;Savings Rate|D9;%;16.17878308
Reference;HBS 2010;SVK;Wealth Share|D1;%;
Reference;HBS 2010;SVK;Wealth Share|D10;%;
Reference;HBS 2010;SVK;Wealth Share|D2;%;
Reference;HBS 2010;SVK;Wealth Share|D3;%;
Reference;HBS 2010;SVK;Wealth Share|D4;%;
Reference;HBS 2010;SVK;Wealth Share|D5;%;
Reference;HBS 2010;SVK;Wealth Share|D6;%;
Reference;HBS 2010;SVK;Wealth Share|D7;%;
Reference;HBS 2010;SVK;Wealth Share|D8;%;
Reference;HBS 2010;SVK;Wealth Share|D9;%;
Reference;HBS 2010;SVN;Education|Not specified|D1;%;100
Reference;HBS 2010;SVN;Education|Not specified|D10;%;100
Reference;HBS 2010;SVN;Education|Not specified|D2;%;100
Reference;HBS 2010;SVN;Education|Not specified|D3;%;100
Reference;HBS 2010;SVN;Education|Not specified|D4;%;100
Reference;HBS 2010;SVN;Education|Not specified|D5;%;100
Reference;HBS 2010;SVN;Education|Not specified|D6;%;100
Reference;HBS 2010;SVN;Education|Not specified|D7;%;100
Reference;HBS 2010;SVN;Education|Not specified|D8;%;100
Reference;HBS 2010;SVN;Education|Not specified|D9;%;100
Reference;HBS 2010;SVN;Emissions per capita|D1;tCO2;4.478376624
Reference;HBS 2010;SVN;Emissions per capita|D10;tCO2;10.54171444
Reference;HBS 2010;SVN;Emissions per capita|D2;tCO2;4.113233532
Reference;HBS 2010;SVN;Emissions per capita|D3;tCO2;4.989699146
Reference;HBS 2010;SVN;Emissions per capita|D4;tCO2;4.733965019
Reference;HBS 2010;SVN;Emissions per capita|D5;tCO2;5.373638187
Reference;HBS 2010;SVN;Emissions per capita|D6;tCO2;5.551638718
Reference;HBS 2010;SVN;Emissions per capita|D7;tCO2;6.199337569
Reference;HBS 2010;SVN;Emissions per capita|D8;tCO2;6.746923329
Reference;HBS 2010;SVN;Emissions per capita|D9;tCO2;7.945005526
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Reference;HBS 2010;SVN;Expenditure Decile|D1;%;5.879201465
Reference;HBS 2010;SVN;Expenditure Decile|D10;%;16.47546635
Reference;HBS 2010;SVN;Expenditure Decile|D2;%;5.848521345
Reference;HBS 2010;SVN;Expenditure Decile|D3;%;7.714983474
Reference;HBS 2010;SVN;Expenditure Decile|D4;%;7.730913144
Reference;HBS 2010;SVN;Expenditure Decile|D5;%;9.331553803
Reference;HBS 2010;SVN;Expenditure Decile|D6;%;9.947799627
Reference;HBS 2010;SVN;Expenditure Decile|D7;%;11.24707049
Reference;HBS 2010;SVN;Expenditure Decile|D8;%;12.20908508
Reference;HBS 2010;SVN;Expenditure Decile|D9;%;13.6271414
Reference;HBS 2010;SVN;Expenditure Share|Energy|Housing|D1;%;9.800682247
Reference;HBS 2010;SVN;Expenditure Share|Energy|Housing|D10;%;5.920138203
Reference;HBS 2010;SVN;Expenditure Share|Energy|Housing|D2;%;10.51375541
Reference;HBS 2010;SVN;Expenditure Share|Energy|Housing|D3;%;9.42288518
Reference;HBS 2010;SVN;Expenditure Share|Energy|Housing|D4;%;8.953223033
Reference;HBS 2010;SVN;Expenditure Share|Energy|Housing|D5;%;8.700344116
Reference;HBS 2010;SVN;Expenditure Share|Energy|Housing|D6;%;7.949995257
Reference;HBS 2010;SVN;Expenditure Share|Energy|Housing|D7;%;7.270039994
Reference;HBS 2010;SVN;Expenditure Share|Energy|Housing|D8;%;7.015596431
Reference;HBS 2010;SVN;Expenditure Share|Energy|Housing|D9;%;6.541232039
Reference;HBS 2010;SVN;Expenditure Share|Energy|Transportation|D1;%;3.313092292
Reference;HBS 2010;SVN;Expenditure Share|Energy|Transportation|D10;%;4.489872057
Reference;HBS 2010;SVN;Expenditure Share|Energy|Transportation|D2;%;2.780048996
Reference;HBS 2010;SVN;Expenditure Share|Energy|Transportation|D3;%;3.281950546
Reference;HBS 2010;SVN;Expenditure Share|Energy|Transportation|D4;%;2.814138587
Reference;HBS 2010;SVN;Expenditure Share|Energy|Transportation|D5;%;4.099165672
Reference;HBS 2010;SVN;Expenditure Share|Energy|Transportation|D6;%;4.328256252
Reference;HBS 2010;SVN;Expenditure Share|Energy|Transportation|D7;%;4.137163217
Reference;HBS 2010;SVN;Expenditure Share|Energy|Transportation|D8;%;4.665720826
Reference;HBS 2010;SVN;Expenditure Share|Energy|Transportation|D9;%;4.288560975
Reference;HBS 2010;SVN;Expenditure Share|Food|D1;%;19.17719041
Reference;HBS 2010;SVN;Expenditure Share|Food|D10;%;11.90074049
Reference;HBS 2010;SVN;Expenditure Share|Food|D2;%;19.73331689
Reference;HBS 2010;SVN;Expenditure Share|Food|D3;%;18.28897734
Reference;HBS 2010;SVN;Expenditure Share|Food|D4;%;18.20910447
Reference;HBS 2010;SVN;Expenditure Share|Food|D5;%;15.68358607
Reference;HBS 2010;SVN;Expenditure Share|Food|D6;%;15.90566149
Reference;HBS 2010;SVN;Expenditure Share|Food|D7;%;14.91949571
Reference;HBS 2010;SVN;Expenditure Share|Food|D8;%;14.10776425
Reference;HBS 2010;SVN;Expenditure Share|Food|D9;%;13.07504286
Reference;HBS 2010;SVN;Household Size|D1;number;1.889050031
Reference;HBS 2010;SVN;Household Size|D10;number;2.621355079
Reference;HBS 2010;SVN;Household Size|D2;number;2.00899034
Reference;HBS 2010;SVN;Household Size|D3;number;2.346115887
Reference;HBS 2010;SVN;Household Size|D4;number;2.387921294
Reference;HBS 2010;SVN;Household Size|D5;number;2.706564065
Reference;HBS 2010;SVN;Household Size|D6;number;2.796290126
Reference;HBS 2010;SVN;Household Size|D7;number;2.853333327
Reference;HBS 2010;SVN;Household Size|D8;number;2.879234631
Reference;HBS 2010;SVN;Household Size|D9;number;2.828431477
Reference;HBS 2010;SVN;Income Decile|D1;%;2.233332334
Reference;HBS 2010;SVN;Income Decile|D10;%;20.95500923
Reference;HBS 2010;SVN;Income Decile|D2;%;4.285721037
Reference;HBS 2010;SVN;Income Decile|D3;%;5.972440609
Reference;HBS 2010;SVN;Income Decile|D4;%;7.129646698
Reference;HBS 2010;SVN;Income Decile|D5;%;8.768093061
Reference;HBS 2010;SVN;Income Decile|D6;%;10.18144974
Reference;HBS 2010;SVN;Income Decile|D7;%;11.60951721
Reference;HBS 2010;SVN;Income Decile|D8;%;13.32924091
Reference;HBS 2010;SVN;Income Decile|D9;%;15.56716636
Reference;HBS 2010;SVN;Income Share|Capital|D1;%;
Reference;HBS 2010;SVN;Income Share|Capital|D10;%;
Reference;HBS 2010;SVN;Income Share|Capital|D2;%;
Reference;HBS 2010;SVN;Income Share|Capital|D3;%;
Reference;HBS 2010;SVN;Income Share|Capital|D4;%;
Reference;HBS 2010;SVN;Income Share|Capital|D5;%;
Reference;HBS 2010;SVN;Income Share|Capital|D6;%;
Reference;HBS 2010;SVN;Income Share|Capital|D7;%;
Reference;HBS 2010;SVN;Income Share|Capital|D8;%;
Reference;HBS 2010;SVN;Income Share|Capital|D9;%;
Reference;HBS 2010;SVN;Income Share|Labour|D1;%;0.941388545
Reference;HBS 2010;SVN;Income Share|Labour|D10;%;0.868911868
Reference;HBS 2010;SVN;Income Share|Labour|D2;%;1.325304157
Reference;HBS 2010;SVN;Income Share|Labour|D3;%;1.980805755
Reference;HBS 2010;SVN;Income Share|Labour|D4;%;2.072403025
Reference;HBS 2010;SVN;Income Share|Labour|D5;%;1.483236266
Reference;HBS 2010;SVN;Income Share|Labour|D6;%;1.409105776
Reference;HBS 2010;SVN;Income Share|Labour|D7;%;1.654846678
Reference;HBS 2010;SVN;Income Share|Labour|D8;%;1.122964268
Reference;HBS 2010;SVN;Income Share|Labour|D9;%;0.81835415
Reference;HBS 2010;SVN;Income Share|Other|D1;%;31.2583449
Reference;HBS 2010;SVN;Income Share|Other|D10;%;1.293354704
Reference;HBS 2010;SVN;Income Share|Other|D2;%;9.262963129
Reference;HBS 2010;SVN;Income Share|Other|D3;%;6.872479635
Reference;HBS 2010;SVN;Income Share|Other|D4;%;4.927285811
Reference;HBS 2010;SVN;Income Share|Other|D5;%;4.135495491
Reference;HBS 2010;SVN;Income Share|Other|D6;%;3.097341079
Reference;HBS 2010;SVN;Income Share|Other|D7;%;2.716655578
Reference;HBS 2010;SVN;Income Share|Other|D8;%;2.535405735
Reference;HBS 2010;SVN;Income Share|Other|D9;%;1.640596862
Reference;HBS 2010;SVN;Income Share|Transfers|D1;%;
Reference;HBS 2010;SVN;Income Share|Transfers|D10;%;
Reference;HBS 2010;SVN;Income Share|Transfers|D2;%;
Reference;HBS 2010;SVN;Income Share|Transfers|D3;%;
Reference;HBS 2010;SVN;Income Share|Transfers|D4;%;
Reference;HBS 2010;SVN;Income Share|Transfers|D5;%;
Reference;HBS 2010;SVN;Income Share|Transfers|D6;%;
Reference;HBS 2010;SVN;Income Share|Transfers|D7;%;
Reference;HBS 2010;SVN;Income Share|Transfers|D8;%;
Reference;HBS 2010;SVN;Income Share|Transfers|D9;%;
Reference;HBS 2010;SVN;Savings Rate|D1;%;-219.1398507
Reference;HBS 2010;SVN;Savings Rate|D10;%;4.814456281
Reference;HBS 2010;SVN;Savings Rate|D2;%;-58.740586
Reference;HBS 2010;SVN;Savings Rate|D3;%;-53.38998314
Reference;HBS 2010;SVN;Savings Rate|D4;%;-27.29359805
Reference;HBS 2010;SVN;Savings Rate|D5;%;-24.9386088
Reference;HBS 2010;SVN;Savings Rate|D6;%;-15.16903084
Reference;HBS 2010;SVN;Savings Rate|D7;%;-16.23601249
Reference;HBS 2010;SVN;Savings Rate|D8;%;-8.111081869
Reference;HBS 2010;SVN;Savings Rate|D9;%;-3.369762508
Reference;HBS 2010;SVN;Wealth Share|D1;%;
Reference;HBS 2010;SVN;Wealth Share|D10;%;
Reference;HBS 2010;SVN;Wealth Share|D2;%;
Reference;HBS 2010;SVN;Wealth Share|D3;%;
Reference;HBS 2010;SVN;Wealth Share|D4;%;
Reference;HBS 2010;SVN;Wealth Share|D5;%;
Reference;HBS 2010;SVN;Wealth Share|D6;%;
Reference;HBS 2010;SVN;Wealth Share|D7;%;
Reference;HBS 2010;SVN;Wealth Share|D8;%;
Reference;HBS 2010;SVN;Wealth Share|D9;%;
Reference;HBS 2010;SWE;Education|Not specified|D1;%;100
Reference;HBS 2010;SWE;Education|Not specified|D10;%;100
Reference;HBS 2010;SWE;Education|Not specified|D2;%;100
Reference;HBS 2010;SWE;Education|Not specified|D3;%;100
Reference;HBS 2010;SWE;Education|Not specified|D4;%;100
Reference;HBS 2010;SWE;Education|Not specified|D5;%;100
Reference;HBS 2010;SWE;Education|Not specified|D6;%;100
Reference;HBS 2010;SWE;Education|Not specified|D7;%;100
Reference;HBS 2010;SWE;Education|Not specified|D8;%;100
Reference;HBS 2010;SWE;Education|Not specified|D9;%;100
Reference;HBS 2010;SWE;Emissions per capita|D1;tCO2;
Reference;HBS 2010;SWE;Emissions per capita|D10;tCO2;
Reference;HBS 2010;SWE;Emissions per capita|D2;tCO2;
Reference;HBS 2010;SWE;Emissions per capita|D3;tCO2;
Reference;HBS 2010;SWE;Emissions per capita|D4;tCO2;
Reference;HBS 2010;SWE;Emissions per capita|D5;tCO2;
Reference;HBS 2010;SWE;Emissions per capita|D6;tCO2;
Reference;HBS 2010;SWE;Emissions per capita|D7;tCO2;
Reference;HBS 2010;SWE;Emissions per capita|D8;tCO2;
Reference;HBS 2010;SWE;Emissions per capita|D9;tCO2;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Reference;HBS 2010;SWE;Expenditure Decile|D1;%;5.765478785
Reference;HBS 2010;SWE;Expenditure Decile|D10;%;15.63892106
Reference;HBS 2010;SWE;Expenditure Decile|D2;%;6.578011747
Reference;HBS 2010;SWE;Expenditure Decile|D3;%;7.545559692
Reference;HBS 2010;SWE;Expenditure Decile|D4;%;8.651092986
Reference;HBS 2010;SWE;Expenditure Decile|D5;%;9.670938915
Reference;HBS 2010;SWE;Expenditure Decile|D6;%;10.368411
Reference;HBS 2010;SWE;Expenditure Decile|D7;%;11.00299262
Reference;HBS 2010;SWE;Expenditure Decile|D8;%;12.15533248
Reference;HBS 2010;SWE;Expenditure Decile|D9;%;12.65102745
Reference;HBS 2010;SWE;Expenditure Share|Energy|Housing|D1;%;4.556250317
Reference;HBS 2010;SWE;Expenditure Share|Energy|Housing|D10;%;4.04862274
Reference;HBS 2010;SWE;Expenditure Share|Energy|Housing|D2;%;4.252728764
Reference;HBS 2010;SWE;Expenditure Share|Energy|Housing|D3;%;4.659006659
Reference;HBS 2010;SWE;Expenditure Share|Energy|Housing|D4;%;4.581908787
Reference;HBS 2010;SWE;Expenditure Share|Energy|Housing|D5;%;5.414742724
Reference;HBS 2010;SWE;Expenditure Share|Energy|Housing|D6;%;4.333882986
Reference;HBS 2010;SWE;Expenditure Share|Energy|Housing|D7;%;3.972440699
Reference;HBS 2010;SWE;Expenditure Share|Energy|Housing|D8;%;4.122627829
Reference;HBS 2010;SWE;Expenditure Share|Energy|Housing|D9;%;4.251836235
Reference;HBS 2010;SWE;Expenditure Share|Energy|Transportation|D1;%;3.63421512
Reference;HBS 2010;SWE;Expenditure Share|Energy|Transportation|D10;%;4.195869873
Reference;HBS 2010;SWE;Expenditure Share|Energy|Transportation|D2;%;3.088680863
Reference;HBS 2010;SWE;Expenditure Share|Energy|Transportation|D3;%;4.240430008
Reference;HBS 2010;SWE;Expenditure Share|Energy|Transportation|D4;%;4.363442183
Reference;HBS 2010;SWE;Expenditure Share|Energy|Transportation|D5;%;4.680669403
Reference;HBS 2010;SWE;Expenditure Share|Energy|Transportation|D6;%;5.562034106
Reference;HBS 2010;SWE;Expenditure Share|Energy|Transportation|D7;%;5.004882177
Reference;HBS 2010;SWE;Expenditure Share|Energy|Transportation|D8;%;4.606523001
Reference;HBS 2010;SWE;Expenditure Share|Energy|Transportation|D9;%;5.325034518
Reference;HBS 2010;SWE;Expenditure Share|Food|D1;%;16.14980196
Reference;HBS 2010;SWE;Expenditure Share|Food|D10;%;10.86041972
Reference;HBS 2010;SWE;Expenditure Share|Food|D2;%;14.6541221
Reference;HBS 2010;SWE;Expenditure Share|Food|D3;%;14.70411332
Reference;HBS 2010;SWE;Expenditure Share|Food|D4;%;15.41440093
Reference;HBS 2010;SWE;Expenditure Share|Food|D5;%;14.38554878
Reference;HBS 2010;SWE;Expenditure Share|Food|D6;%;13.22324002
Reference;HBS 2010;SWE;Expenditure Share|Food|D7;%;12.84740901
Reference;HBS 2010;SWE;Expenditure Share|Food|D8;%;12.66598222
Reference;HBS 2010;SWE;Expenditure Share|Food|D9;%;11.44371461
Reference;HBS 2010;SWE;Household Size|D1;number;1.742768778
Reference;HBS 2010;SWE;Household Size|D10;number;2.296501107
Reference;HBS 2010;SWE;Household Size|D2;number;1.840804115
Reference;HBS 2010;SWE;Household Size|D3;number;1.988797478
Reference;HBS 2010;SWE;Household Size|D4;number;2.208798466
Reference;HBS 2010;SWE;Household Size|D5;number;2.367614837
